TIMESTAMP,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,G_F_MDS,LE_F_MDS,H_F_MDS,EF_DV,LCL_DV,QA_DV,ME_DV,CLOUD_DV
20130429,119,22.996,354.37,310.44,27.354,85.816,0,2.579,0.23954,129.49,68.734,463.26,389.23,27.777,0.396,7.3008,7.3689,94.389,0.072416,6152.4,0.00052525,2.99E+05,4.574
20130430,120,23.175,352.68,314.96,26.486,85.808,0,3.115,0.26348,131.7,68.41,464.38,389.09,28.04,0.375,7.3191,7.1975,103.45,0.065051,4786,0.0013772,3.01E+05,5.6285
20130501,121,21.087,360.77,303.55,22.879,86.156,0,3.133,0.23738,135.12,70.096,455.76,388.32,27.56,0.396,3.2362,7.377,108.34,0.063749,4362.5,0.0015261,3.00E+05,3.6804
20130502,122,19.592,354.33,302.66,20.428,86.59,0,4.21,0.37183,132.27,68.08,446.53,389.43,26.204,0.25,2.1735,8.105,99.172,0.075553,4006.3,0.0016949,2.98E+05,5.2546
20130503,123,16.831,354.94,289.99,17.286,86.351,0,5.648,0.37279,140.43,70.071,431.6,386.56,24.083,0.188,-1.2249,6.8184,109.43,0.058653,4015.1,0.0013487,2.95E+05,5.3876
20130504,124,20.84,347.4,321.26,22.374,85.81,0,3.573,0.24608,143.25,67.666,455.09,384.62,27,0.292,9.6051,5.2157,109.76,0.045363,4241.1,0.0016253,3.00E+05,7.178
20130505,125,21.083,298.18,342.46,20.921,86.017,0,5.58,0.37562,129.02,57.25,452.42,381.7,27.215,0.229,4.9513,6.4747,99.666,0.061001,3322.5,0.0029439,3.03E+05,20.826
20130506,126,18.239,327.65,321.17,14.991,86.171,0,3.372,0.27342,139.1,62.349,444.74,383.24,27.017,0.292,0.88448,5.7511,117.52,0.046655,2326.9,0.0043039,3.04E+05,12.874
20130507,127,17.784,345.07,308.11,15.615,86.164,0,3.467,0.25956,145.38,66.207,438.77,385.25,25.756,0.271,1.2767,6.1781,120.72,0.048686,2657.5,0.0034232,3.01E+05,8.2064
20130508,128,17.225,335.87,308.15,15.546,86.229,0,3.212,0.27377,143,64.841,437.76,387.5,25.417,0.271,2.0101,7.7112,117.82,0.061429,2827.6,0.0029594,2.99E+05,10.521
20130509,129,17.915,330.39,316.69,15.983,86.183,0,2.551,0.23381,136.86,62.998,444.62,390.3,26.227,0.292,4.6619,7.3357,116.33,0.059318,2745.7,0.0032779,3.01E+05,12.082
20130510,130,17.194,231.54,324.97,14.797,86.341,0,2.717,0.25002,69.38,43.71,424.25,389.3,22.844,0.146,-6.7881,4.9171,67.328,0.068062,2557.8,0.0034694,3.00E+05,38.755
20130511,131,18.455,313.11,318.45,15.671,86.602,0,3.873,0.34573,132.07,58.915,438,387.13,24.433,0.313,6.0605,6.2531,98.158,0.059889,2471.3,0.0039979,3.03E+05,17.047
20130512,132,19.841,358.59,313.14,18.723,86.642,0,4.801,0.4394,154.7,68.655,445.56,388.03,25.55,0.313,5.8691,5.4448,110.21,0.047078,3029.4,0.0031772,3.02E+05,5.2404
20130513,133,21.356,366.38,315.01,22.403,86.528,0,3.931,0.31879,151.32,70.222,456.82,387.17,27.004,0.333,8.338,4.0291,109.68,0.035432,3845.7,0.0021623,3.01E+05,3.243
20130514,134,22.748,349.88,337.51,23.595,86.323,0,2.793,0.25383,145.44,66.876,472.77,387.07,29.467,0.458,13.736,5.1917,114.14,0.043507,3530.4,0.0029338,3.05E+05,7.4976
20130515,135,24.384,351.13,335.41,26.216,86.289,0,3.912,0.29235,142.44,67.057,474.1,386.89,30.217,0.542,6.8973,5.4306,109.19,0.04738,3637.1,0.0031144,3.07E+05,6.8377
20130516,136,24.273,368.11,323.7,27.455,86.138,0,2.914,0.235,142.62,70.783,475.23,387.12,30.192,0.521,6.8803,6.7401,117.82,0.054111,4282.4,0.0020756,3.04E+05,2.2638
20130517,137,23.06,364.94,320.8,25.363,86.087,0,4.214,0.3046,143.98,71.051,467.79,386.48,29.308,0.333,4.8163,3.3338,115.05,0.02816,4156.5,0.0020433,3.03E+05,3.1217
20130518,138,21.672,365.08,316.59,22.451,86.117,0,4.215,0.33565,145.82,70.824,462.3,386.62,29.192,0.333,2.288,4.8251,127.28,0.036525,3661.9,0.0024976,3.03E+05,2.7984
20130519,139,21.186,375.39,309.9,21.675,86.036,0,3.344,0.2585,147.7,72.345,462.14,386.26,28.988,0.417,5.1176,2.559,114.56,0.021849,3593.8,0.0025113,3.02E+05,0.54778
20130520,140,21.673,370.54,315.97,22.491,86.028,0,4.098,0.32315,151.67,71.031,460.85,388.05,28.9,0.375,3.4513,4.9234,120.7,0.03919,3680.1,0.0024724,3.02E+05,1.927
20130521,141,22.61,373.95,310.41,26.061,86.048,0,2.54,0.24058,140.59,72.878,467.77,390.37,29.046,0.458,6.9258,5.0115,117.69,0.040844,5203.9,0.00098911,3.00E+05,1.3705
20130522,142,24.673,337.55,325.34,29.385,85.856,0,2.387,0.20556,123.17,65.074,471.52,391.54,29.479,0.313,5.3973,3.7828,103.45,0.035277,5160.4,0.0012154,3.02E+05,11.342
20130523,143,24.801,378.75,319.42,29.195,85.952,0,3.46,0.28467,144.18,73.803,477.09,391.24,30.308,0.479,7.4434,4.0678,108.55,0.036119,4831.8,0.0015248,3.03E+05,1.3445
20130524,144,24.63,379.67,319.99,27.934,86.163,0,3.474,0.2511,143.46,74.06,478.9,391.02,30.894,0.458,6.0237,5.9677,114.38,0.049588,4232.1,0.0022029,3.05E+05,1.7187
20130525,145,24.023,376.01,320.23,27.773,86.231,0,3.685,0.28858,148.88,72.939,471.24,390.57,29.844,0.354,3.8672,4.7664,121.69,0.037691,4737.6,0.0015168,3.02E+05,3.1275
20130526,146,23.849,369.94,314.14,28.056,86.244,0,3.906,0.30058,140.1,71.963,468.77,390.07,29.433,0.375,3.1285,4.5772,117.3,0.037557,5216.1,0.0010874,3.01E+05,5.3526
20130527,147,23.776,337.42,319.48,28.515,85.974,0,2.838,0.25892,120.35,65.206,468.2,390.2,29.06,0.333,2.6267,3.8954,98.795,0.037933,5921.1,0.00066448,3.00E+05,13.381
20130528,148,23.193,356.83,314.93,26.549,85.619,0,3.909,0.31633,132.87,69.907,466.09,389.31,28.748,0.292,3.991,2.9225,112.13,0.025401,4814,0.001357,3.01E+05,8.7844
20130529,149,22.617,374.86,321.17,24.011,85.659,0,3.554,0.28954,151.17,72.203,469.8,388.41,29.927,0.396,7.0153,4.2083,120.37,0.03378,3791.1,0.0024938,3.03E+05,4.5479
20130530,150,24.216,371.62,336.43,24.739,85.933,0,3.502,0.30562,153.05,71.543,480.76,387.65,31.648,0.604,9.0915,1.9149,121.6,0.015504,3212.9,0.0039785,3.09E+05,5.5193
20130531,151,25.105,366.63,344.01,25.333,86.042,0,3.031,0.25223,150.85,70.003,487.02,387.59,32.779,0.667,9.4792,8.0252,113.93,0.065802,3021,0.0047416,3.12E+05,6.4162
20130601,152,27.64,368.53,346.12,34.057,85.964,0,1.782,0.21796,141.07,71.321,499.3,387.9,33.519,0.646,11.559,3.4768,110.93,0.03039,4651.6,0.0021487,3.08E+05,5.554
20130602,153,28.969,359.55,355.19,36.104,85.892,0,3.069,0.24929,139.43,69.305,503.09,388.04,34.054,0.604,8.1972,2.3852,112.98,0.020676,4376.6,0.0028278,3.11E+05,7.4091
20130603,154,27.309,379.7,338.35,33.08,86.005,0,3.226,0.27483,145.4,73.919,495.75,386.71,33.646,0.583,5.9767,6.0137,119.03,0.048094,4473.2,0.0023405,3.08E+05,1.5445
20130604,155,27.078,354.34,348.8,31.457,86.084,0,3.274,0.26404,140.15,67.966,492.13,386.2,33.231,0.563,5.3556,5.9375,110.61,0.050945,3953.6,0.0031603,3.10E+05,8.2201
20130605,156,26.463,380.66,331.67,31.906,86.078,0,2.856,0.25738,144.72,73.611,490.9,386.36,33.14,0.604,4.9586,7.8185,112.79,0.064824,4687.2,0.0019113,3.06E+05,1.2281
20130606,157,27.077,382.33,330.68,34.583,85.964,0,2.026,0.19715,137.74,74.596,497.5,387.3,33.452,0.604,9.5806,4.7065,104.46,0.043114,5908,0.00089574,3.04E+05,0.53162
20130607,158,29.067,370.48,353.82,37.765,85.864,0,2.259,0.26144,140.36,71.366,509.53,387.39,35.129,0.646,11.345,3.7895,105.28,0.034745,5121.1,0.0017876,3.08E+05,3.7314
20130608,159,28.709,372,347.82,36.687,85.97,0,4.238,0.34456,144.77,71.868,500.25,386.57,34.342,0.583,4.5771,4.4475,116.56,0.036755,4924.2,0.0019677,3.08E+05,3.6584
20130609,160,28.396,372.84,348.64,35.289,86.153,0,3.572,0.27219,147.69,71.856,498.93,385.57,34.46,0.583,6.3887,3.2819,111.22,0.028661,4525.4,0.0024612,3.09E+05,3.564
20130610,161,29.083,367.94,352.9,37.916,86.164,0,3.141,0.24229,138.41,70.8,508.6,385.85,35.481,0.604,10.244,4.4638,105.41,0.040627,5196.5,0.0016991,3.08E+05,5.015
20130611,162,29.843,367.66,356.59,39.785,86.171,0,3.693,0.29142,137.97,70.82,512.48,385.34,36.056,0.667,8.9214,4.8192,106,0.043488,5333.2,0.0016538,3.09E+05,5.1258
20130612,163,29.945,364.78,359.6,39.047,86.226,0,3.693,0.28648,138.8,70.636,511.99,385.18,36.065,0.604,8.2766,4.6203,103.74,0.042639,4781.4,0.0023656,3.11E+05,5.8678
20130613,164,28.497,359.84,362.62,32.404,86.198,0,3.676,0.30731,145.81,69.823,504.08,392.88,35.721,0.563,6.1543,4.3934,113.66,0.037216,3451.2,0.004716,3.15E+05,7.1403
20130614,165,26.47,262.33,371.49,24.906,86.105,0,2.631,0.22817,93.994,50.678,486.69,399.23,33.198,0.458,-2.3355,6.8854,78.984,0.080185,2500,0.0070051,3.19E+05,32.155
20130615,166,25.202,257.62,372.17,20.061,86.221,6.096,2.396,0.23242,107.08,48.91,471.79,400.62,29.5,3.625,-8.5321,20.805,73.747,0.22004,1942.4,0.0087005,3.22E+05,33.374
20130616,167,27.142,256.31,374.77,26.695,86.287,0,1.912,0.20402,118.75,43.779,466.32,399.03,27.698,6.917,0.43292,40.684,55.69,0.42215,2659.4,0.006704,3.19E+05,33.471
20130617,168,27.725,376.42,344.36,34.043,86.227,0,2.962,0.25533,159.68,68.81,489.4,397.75,31.41,5.417,9.8636,26.247,98.763,0.20996,4558.9,0.0022858,3.08E+05,2.331
20130618,169,28.531,387.49,334.69,37.693,86.075,0,2.95,0.2335,149.67,72.722,496.52,397.59,32.467,3.625,5.178,16.48,107.41,0.13302,6012.4,0.00094353,3.06E+05,0
20130619,170,28.744,378.84,343.13,37.409,85.896,0,3.681,0.27292,153.3,70.626,494.84,397.29,32.546,2.125,2.3486,12.27,112.39,0.098423,5347,0.0015036,3.07E+05,1.1459
20130620,171,28.057,383.71,338.33,36.138,85.989,0,3.944,0.30196,150.58,72.345,496,396.96,32.808,1.729,5.0895,11.018,114.99,0.087442,5478.3,0.0013016,3.06E+05,0
20130621,172,28.427,347.88,350.98,34.902,86.097,0,4.228,0.32369,136.16,65.72,494.2,396.23,32.702,1.479,1.8958,9.6195,106.06,0.08316,4324.7,0.0027939,3.10E+05,8.4822
20130622,173,28.011,350.96,344.2,34.711,86.066,0,3.558,0.28146,136.2,65.43,490.51,395.74,32.417,1.188,2.2537,7.3997,109.45,0.063326,4615.5,0.0022603,3.08E+05,7.5444
20130623,174,27.411,372.71,345.51,33.01,85.969,0,4.317,0.30444,153.79,70.542,491.01,395.14,32.652,1.063,5.6096,6.277,128.56,0.046553,4348.3,0.0025503,3.08E+05,1.2846
20130624,175,27.888,372.3,349.1,32.769,86.054,0,4.353,0.33023,152.44,70.234,495.57,394.56,33.585,0.917,5.4508,6.0021,124.59,0.04596,3898.5,0.0034728,3.11E+05,1.0557
20130625,176,27.334,380.97,338.96,32.953,86.272,0,2.906,0.24977,149.66,71.969,495.22,394.28,33.706,0.917,5.8347,7.7243,119.39,0.060764,4388.9,0.0024636,3.08E+05,0
20130626,177,28.034,374.58,346.47,34.951,86.484,0,2.789,0.218,146.59,70.301,501.02,394.67,34.254,0.792,8.4527,6.0556,115.45,0.049837,4717.9,0.002113,3.08E+05,0
20130627,178,28.951,368.56,358.01,36.634,86.521,0,4.032,0.30158,149.84,69.844,504.07,394.91,35.067,0.792,8.7582,5.8514,112.85,0.049293,4631.9,0.0023949,3.10E+05,0.48991
20130628,179,30.935,283.98,380.11,41.267,86.344,0,3.32,0.28206,98.023,53.74,509.51,394.94,34.69,0.688,6.9859,4.8131,68.928,0.06527,4785.6,0.0025443,3.12E+05,23.559
20130629,180,31.627,223.54,398.01,41.603,86.203,0,3.146,0.301,71.673,42.236,505.15,393.63,33.91,0.583,5.7125,4.1883,51.537,0.075159,4298.1,0.0036099,3.15E+05,39.956
20130630,181,30.355,255.49,406.08,35.541,86.144,0.889,3.531,0.34683,104.76,48.287,505.96,392.66,34.579,0.688,4.029,15.197,76.206,0.16626,3370.8,0.0056436,3.19E+05,31.342
20130701,182,28.07,305.18,395.39,26.677,86.273,0,2.881,0.32038,142.87,56.363,499.58,396.5,34.033,1.146,12.218,29.896,87.044,0.25565,2414,0.0081786,3.23E+05,17.748
20130702,183,25.173,340.83,391.58,19.364,86.469,7.366,3.997,0.4395,193.83,59.223,476.88,395.56,31.446,7.188,-9.1426,74.218,80.764,0.47888,1841.5,0.009142,3.23E+05,8.2288
20130703,184,26.824,313.39,384.61,24.028,86.166,0,3.171,0.32669,157.16,55.396,483.8,393.52,30.915,6.708,5.1921,44.839,78.309,0.3641,2262.3,0.0081708,3.22E+05,15.05
20130704,185,27.289,339.57,387.87,24.385,86.045,0,4.202,0.35115,164.47,62.174,499.21,389.89,34.196,5.146,7.9397,23.88,114.15,0.17301,2220.9,0.0086358,3.24E+05,7.9533
20130705,186,24.32,151.57,390,14.845,86.12,0,2.308,0.25604,50.09,28.583,462.35,387.66,29.181,3.208,-17.012,15.175,45.402,0.25051,1339.7,0.01132,3.27E+05,58.497
20130706,187,27.074,295.24,394.48,22.494,85.97,0.635,2.271,0.22133,139.64,54.04,494.13,389.64,32.477,2.917,11.261,16.61,87.572,0.15944,1980.5,0.0096939,3.26E+05,17.771
20130707,188,26.524,231.93,398.51,19.851,86.044,23.749,2.155,0.24644,112.39,42.913,474.1,398.01,28.392,6.688,-0.023476,31.981,52.675,0.37778,1709.1,0.010785,3.28E+05,33.909
20130708,189,26.497,252.37,402.84,18.662,86.328,2.032,2.555,0.2389,149.22,41.477,463.36,392.67,27.29,10.146,8.8411,79.433,40.648,0.6615,1564.4,0.011577,3.30E+05,27.063
20130709,190,24.746,314.9,407.16,13.923,86.497,12.827,3.815,0.32277,200.15,52.105,467.84,392.58,29.646,10.313,6.0004,76.877,68.432,0.52906,1191.8,0.012516,3.31E+05,7.9048
20130710,191,23.526,285.35,395.89,10.183,86.442,0.762,2.038,0.20529,176.84,45.001,457.5,395.77,28.304,10.708,0.49312,80.431,63.061,0.56052,872.83,0.013647,3.32E+05,16.542
20130711,192,23.15,262.45,390.19,8.743,86.357,13.335,2.097,0.18796,159.49,41.298,450.25,400.19,26.717,11.854,-5.9529,78.59,49.519,0.61346,744.94,0.014238,3.33E+05,23.994
20130712,193,25.107,333.31,392.11,15.586,86.272,1.016,2.734,0.23031,199.77,55.098,468.67,397.37,30.025,10.333,17.395,86.672,63.401,0.57753,1350.4,0.01183,3.29E+05,3.4165
20130713,194,25.663,278.83,394.32,16.945,86.3,0,2.679,0.24746,148.35,48.36,474.53,397.8,31.065,8.729,5.5672,56.204,62.454,0.47366,1454.2,0.011617,3.29E+05,17.952
20130714,195,26.365,344.24,386.93,18.844,86.244,0,2.86,0.23802,180.09,60.951,488.21,396.9,33.235,7.938,18.592,51.988,86.995,0.37406,1603,0.011259,3.29E+05,0
20130715,196,25.999,246.48,395.23,17.436,86.107,1.651,3.149,0.25796,118.37,43.934,477.34,397.19,31.594,6.917,-10.588,43.118,53.801,0.44489,1475.5,0.011769,3.30E+05,28.206
20130716,197,20.133,144.81,405.8,3.751,86.453,4.572,2.632,0.24715,95.336,22.404,431.52,397.99,24.044,8.438,-26.086,41.966,23.326,0.64275,346.43,0.014378,3.31E+05,58.028
20130717,198,23.523,317.06,395.09,13.554,86.548,0,3.241,0.30165,198.01,54.056,458.67,392.87,28.302,8.833,16.843,76.006,56.97,0.57158,1256.5,0.011167,3.26E+05,8.9114
20130718,199,22.684,264.78,375.18,12.218,86.445,0,3.799,0.35696,135.56,46.468,456.21,388.36,28.385,7.146,-0.55619,45.87,52.785,0.46496,1164,0.011108,3.25E+05,23.101
20130719,200,21.629,149.46,392.87,7.227,86.288,13.843,2.145,0.2071,81.378,23.484,436.07,392.34,24.496,8.729,-18.417,48.271,19.807,0.70905,656.81,0.013524,3.30E+05,55.76
20130720,201,22.701,238.35,384.93,8.953,86.123,0,2.296,0.20871,137.99,38.906,444.86,398.55,25.75,8.583,3.8972,79.221,35.959,0.6878,788.82,0.013564,3.31E+05,29.035
20130721,202,23.851,322.16,388.45,11.71,86.207,0,2.86,0.2095,187.15,56.849,465.18,390.43,29.894,7.875,19.392,77.357,64.386,0.54576,1015.3,0.012985,3.31E+05,4.9968
20130722,203,24.161,278.62,389.75,12.743,86.377,0,2.43,0.19235,149.77,49.265,467.47,393.33,31.156,7.354,5.5355,61.86,56.624,0.52209,1106.8,0.012611,3.30E+05,17.412
20130723,204,24.203,329.26,392.29,12.821,86.373,0.889,3.102,0.26767,187.23,59.222,473.32,393.02,32.369,6.167,7.7169,68.856,79.165,0.46518,1112.3,0.01261,3.30E+05,2.7611
20130724,205,22.388,237.13,406.95,7.534,86.343,1.397,2.066,0.19627,147.12,40.338,454.81,396.78,29.179,5.667,-6.2965,65.216,54.631,0.54416,656.93,0.014188,3.32E+05,29.752
20130725,206,22.746,217.16,391.78,7.045,86.512,8.255,2.014,0.19906,120.71,36.894,449.82,400.33,27.065,8.271,-0.4664,54.083,43.328,0.55521,594.68,0.014953,3.35E+05,34.198
20130726,207,23.458,253.92,388.48,8.944,86.725,1.27,1.989,0.18065,151.25,39.716,449.92,400.46,27.206,8.729,4.1958,82.922,29.985,0.73443,750.28,0.014419,3.34E+05,22.945
20130727,208,23.656,260.38,381.26,10.864,86.494,0,2.247,0.2131,139.55,43.85,456.53,399.3,28.698,7.896,5.1825,76.577,45.913,0.62517,936.88,0.013308,3.32E+05,21.416
20130728,209,25.319,283.1,378.22,17.527,86.216,1.143,2.496,0.23225,147.12,48.289,464.08,395.27,29.231,6.521,3.9821,70.755,36.428,0.66014,1567,0.010714,3.27E+05,14.884
20130729,210,26.115,337.3,370.95,21.271,86.478,0,2.132,0.19219,173.81,57.351,474.83,391.94,31.31,5.521,16.151,70.709,61.145,0.53627,1969,0.0090936,3.24E+05,0
20130730,211,27.158,294.69,382.04,24.314,86.712,0,2.307,0.21115,143.11,50.528,480.93,391.14,31.927,4.271,7.7899,57.258,66.279,0.46349,2237.2,0.0084191,3.23E+05,12.142
20130731,212,26.909,210.55,400.55,21.468,86.65,0,2.113,0.20996,96.664,35.707,477.07,396.3,31.092,3.333,1.5143,46.944,40.029,0.53976,1865.7,0.010111,3.27E+05,36.992
20130801,213,21.821,92.953,389.62,7.75,86.554,6.096,2.649,0.21329,33.381,15.315,433.4,398.07,24.175,6.042,-25.768,29.27,3.5381,0.89216,703.89,0.013323,3.30E+05,71.786
20130802,214,21.872,164.98,380.92,7.419,86.44,24.003,1.851,0.2085,84.905,26.057,433.49,400.24,23.198,11.333,-7.1394,55.551,17.999,0.75528,666.74,0.013643,3.31E+05,50.6
20130803,215,25.024,310.45,380.01,17.2,86.457,0,1.686,0.15506,181.75,48.902,458.17,401.24,28.173,9.563,23.186,103.85,28.507,0.78463,1560.8,0.010513,3.26E+05,6.5312
20130804,216,25.39,236.61,393.29,16.767,86.475,0,2.124,0.21279,129.64,38.945,459.73,398.51,28.825,8.104,4.1343,82.715,22.225,0.78821,1462.9,0.011336,3.28E+05,28.91
20130805,217,21.901,244.14,385.2,9.269,86.492,7.62,2.826,0.25656,150.67,36.521,440.26,392.95,26.088,10.375,-14.296,95.458,27.078,0.77902,867.24,0.012317,3.27E+05,26.24
20130806,218,20.582,245.46,364.97,6.55,86.474,0,1.983,0.18594,132.1,39.646,436.58,392.23,25.594,8.313,-2.9678,65.44,43.608,0.6001,626.54,0.012813,3.27E+05,25.649
20130807,219,22.466,325.46,353.92,13.423,86.475,0,3.159,0.25681,171.49,55.136,450.23,390.7,28.163,7.375,11.492,84.883,54.68,0.6082,1342.2,0.0099619,3.22E+05,0.95717
20130808,220,24.388,329.19,353.47,20.571,86.349,0,1.878,0.19108,159.78,56.413,463.89,393.58,30.088,6.188,10.83,82.219,50.443,0.61976,2182.6,0.0072093,3.17E+05,0.37304
20130809,221,25.604,320.25,361.69,23.592,86.309,0,2.589,0.19137,152.1,55.833,471.54,388.9,30.667,4.521,8.6062,76.982,51.437,0.59946,2471.1,0.0066877,3.17E+05,3.921
20130810,222,25.15,269.66,376.78,21.33,86.497,0,3.16,0.2441,126.59,46.95,470.95,386.72,30.6,3.542,2.9216,56.806,60.694,0.48346,2159.8,0.007679,3.19E+05,18.954
20130811,223,24.249,293.12,380.02,14.275,86.419,0,3.392,0.27925,149.18,51.467,470.64,383.04,31.033,2.979,5.282,45.462,77.451,0.36987,1277.1,0.011602,3.28E+05,11.981
20130812,224,25.045,246.67,383.26,15.552,86.342,13.208,2.157,0.1816,119.77,43.813,464.43,389.25,29.131,6.688,-6.8786,41.818,46.324,0.47444,1352.6,0.011759,3.29E+05,25.741
20130813,225,25.959,290.88,380.78,20.449,86.402,0,1.935,0.19756,161.56,46.983,461.1,396.12,28.694,9.792,7.9172,92.18,33.835,0.7315,1874.7,0.0094735,3.24E+05,12.49
20130814,226,25.965,249.84,393.35,18.602,86.411,0,2.773,0.26546,128.66,42.857,470.1,393.28,30.413,7.479,4.8404,72.797,36.092,0.66855,1623.6,0.010827,3.28E+05,24.502
20130815,227,26.816,328.57,388.81,21.787,86.454,0,2.294,0.2374,171.74,57.061,486.61,391.38,33.14,5.833,15.63,61.893,65.215,0.48693,1924.6,0.0097613,3.26E+05,0.55116
20130816,228,27.458,300.29,382.29,23.364,86.47,0,2.587,0.22737,142.12,53.408,484.79,390.99,32.621,4.208,8.5156,51.135,66.94,0.43307,2036.1,0.0095984,3.26E+05,8.2772
20130817,229,28.415,306.04,382.69,27.73,86.418,0,2.347,0.19079,139.83,54.142,492.46,393.61,33.531,3.354,8.667,44.995,69.598,0.39265,2503.9,0.0079597,3.23E+05,6.1889
20130818,230,27.111,262.21,387.6,24.462,86.439,0,2.41,0.22733,117.24,46.647,483.67,391.64,32.602,2.708,0.39479,42.292,66.667,0.38815,2271,0.0082661,3.22E+05,19.47
20130819,231,27.075,225.91,389.48,24.462,86.39,0,2.148,0.18706,94.572,39.552,479.15,392.47,31.817,2.583,1.2475,25.326,48.203,0.34443,2278.8,0.0082156,3.22E+05,30.594
20130820,232,24.893,197.43,395.55,16.949,86.382,0,2.612,0.27271,90.196,34.822,466.2,388.96,29.938,2.458,-5.8286,37.169,49.545,0.42864,1543.9,0.010525,3.26E+05,39.196
20130821,233,24.406,275.71,391.21,16.062,86.384,0,2.261,0.21808,143.31,48.065,473.36,391.26,31.808,2.625,5.8776,26.886,84.283,0.24185,1485.3,0.010512,3.25E+05,14.26
20130822,234,25.075,289.79,374.98,19.045,86.349,0,2.499,0.22554,133.16,51.462,477.93,391.17,32.094,2.479,6.0397,23.257,84.66,0.21551,1809.7,0.0092513,3.23E+05,7.9486
20130823,235,24.867,322.22,378.62,19.193,86.183,3.302,3.024,0.26633,161.82,57.879,478.68,390.83,32.113,2.208,3.5594,28.445,99.158,0.22292,1864.6,0.0088748,3.22E+05,0
20130824,236,20.938,171.71,398.82,7.115,86.375,5.715,2.504,0.20852,107.9,26.255,434.87,390.41,24.794,9.875,-21.655,61.005,27.922,0.68601,674.1,0.012808,3.28E+05,44.508
20130825,237,23.235,274.06,391.82,10.703,86.444,0,2.667,0.20738,158.81,46.635,458.78,391.78,28.813,7.188,8.9966,51.114,72.18,0.41457,946.19,0.012897,3.30E+05,11.411
20130826,238,25.798,280.49,387.79,18.104,86.34,0,3.609,0.25144,145.62,48.833,471.79,394.57,30.225,5.958,6.5075,46.468,77.941,0.37351,1581.4,0.010958,3.28E+05,9.2309
20130827,239,26.015,285.69,373.48,21.099,86.194,0,4.475,0.33737,133.2,50.491,473.09,389.94,30.165,4.458,5.0747,29.817,71.332,0.29478,1960.6,0.0091034,3.23E+05,6.7708
20130828,240,24.41,245.63,390.19,15.196,86.304,0,4.796,0.33513,124.41,42.813,466.64,388.86,29.783,3.479,-0.15388,22.837,80.792,0.22037,1374.1,0.01116,3.27E+05,19.435
20130829,241,20.855,92.396,405.19,4.554,86.686,15.748,2.281,0.18683,49.727,13.917,432.66,395.67,24.162,7.854,-22.822,22.358,13.581,0.62212,409.79,0.014537,3.32E+05,69.771
20130830,242,21.994,131.4,394.56,7.8,86.661,0,1.616,0.14377,72.769,18.986,432.52,399.59,23.394,8.729,-7.2364,38.687,14.405,0.72868,701.39,0.013473,3.30E+05,57.696
20130831,243,24.003,309.81,366.63,14.285,86.422,0,2.504,0.1901,164.47,51.138,458.62,396.9,28.642,6.813,18.952,58.243,59.36,0.49525,1301.7,0.01127,3.27E+05,0.17762
20130901,244,25.843,312.63,373.62,19.001,86.292,0,1.961,0.16908,155.91,52.954,474.84,396.36,31.521,5.667,12.892,50.184,60.534,0.45326,1691.9,0.010374,3.26E+05,0.30088
20130902,245,26.592,264.32,388.97,22.114,86.306,0,2.291,0.22837,127.63,44.98,478.63,393.1,31.817,4.313,7.6045,44.946,61.414,0.42258,2010.1,0.0092025,3.24E+05,15.371
20130903,246,24.798,235.79,381.64,17.385,86.372,0.508,3.316,0.30592,110.06,41.647,462.94,395.79,29.212,3.313,-9.216,32.636,57.898,0.36048,1614.1,0.010078,3.25E+05,24.13
20130904,247,25.643,308.87,363.37,21.751,86.431,0,3.594,0.2875,147.84,53.637,468.21,394.62,28.91,3.104,6.3681,39.269,80.577,0.32766,2131.8,0.0080703,3.20E+05,0
20130905,248,26.341,257.21,370.31,24.287,86.444,0,3.678,0.28721,108.36,45.417,471.15,392.03,29.398,2.604,1.597,27.342,66.843,0.2903,2417.9,0.0072364,3.19E+05,15.277
20130906,249,25.389,232.83,381.96,20.996,86.404,0,3.897,0.34375,105.47,40.641,466.57,392.09,29.008,2.438,1.6633,22.938,66.58,0.25623,2057.2,0.0082631,3.21E+05,22.52
20130907,250,21.364,187.08,393.12,8.941,86.409,0.254,2.181,0.21265,101.43,30.548,445.61,392.32,27.265,2.583,-4.403,33.299,56.447,0.37103,860.46,0.011948,3.26E+05,37.656
20130908,251,20.284,144.27,403.77,5.085,86.146,1.651,1.611,0.18148,91.33,22.197,432.9,395.33,24.838,3.729,-10.842,41.282,31.567,0.56668,479.19,0.013613,3.29E+05,51.563
20130909,252,19.361,106.13,400.77,3.039,85.96,1.905,2.661,0.1781,68.792,15.808,420.98,398.38,21.585,5.125,-12.43,30.926,16.381,0.65374,289.26,0.014174,3.29E+05,63.782
20130910,253,21.156,243.22,378.07,9.35,86.112,0,2.198,0.20292,139.23,39.031,440.96,394.36,25.729,6.5,7.1192,33.074,67.11,0.33013,922.01,0.011454,3.24E+05,16.47
20130911,254,22.043,294.45,349.14,13.886,86.313,0,2.488,0.17677,139.21,49.541,452.26,393.89,27.702,5.083,8.1953,26.577,83.085,0.24236,1454.3,0.0091389,3.20E+05,0
